Month,Day,Hour,Minute,tidal_velocity,tidal_direction,wave_height,wave_period,wave_direction
5,7,12,0,0.23336531983137512,103.25293103959642,1.9451708333333333,5.698933333333333,49.3675
5,7,12,15,0.25573370935408574,101.38658827371884,1.9629916666666667,5.721466666666666,49.099
5,7,12,30,0.27482071337510205,99.80038103083199,1.9808124999999999,5.744,48.8305
5,7,12,45,0.29028325632044294,98.39868108137092,1.9986333333333333,5.766533333333333,48.562
5,7,13,0,0.30182488648221173,97.11584189816574,2.0164541666666667,5.789066666666667,48.2935
5,7,13,15,0.30924933645846353,95.90191330627334,2.034275,5.811599999999999,48.025
5,7,13,30,0.31242717439428985,94.71453303492619,2.0520958333333335,5.834133333333333,47.7565
5,7,13,45,0.31128713770408184,93.5193975545585,2.069916666666667,5.8566666666666665,47.488
5,7,14,0,0.30584143358936833,92.27654231113945,2.0877375000000002,5.8792,47.219500000000004
5,7,14,15,0.2961703715769017,90.94582758115719,2.105558333333333,5.901733333333333,46.951
5,7,14,30,0.28245187501590424,89.47439808624978,2.1233791666666666,5.924266666666666,46.682500000000005
5,7,14,45,0.2649168218516899,87.79104547722989,2.1412,5.9468,46.414
5,7,15,0,0.24388556701863273,85.79785344597565,2.1413291666666665,5.9575499999999995,46.387
5,7,15,15,0.2197632783246555,83.33916504307315,2.1414583333333335,5.968299999999999,46.36
5,7,15,30,0.19307583613699567,80.1676910401778,2.1415875,5.97905,46.333
5,7,15,45,0.16453163829488843,75.85040329378091,2.1417166666666665,5.9898,46.306
5,7,16,0,0.13511731939318514,69.5718393392445,2.1418458333333334,6.00055,46.279
5,7,16,15,0.10650467125905791,59.71515499359086,2.141975,6.011299999999999,46.252
5,7,16,30,0.08198768505086601,43.18606467966941,2.1421041666666665,6.022049999999999,46.225
5,7,16,45,0.0681694572370941,16.683104344032547,2.1422333333333334,6.0328,46.198
5,7,17,0,0.07226476458136427,346.304155522433,2.1423625,6.04355,46.171
5,7,17,15,0.09161492563987596,324.35480798047007,2.1424916666666665,6.0543,46.144
5,7,17,30,0.11811999746020993,311.3069612696761,2.1426208333333334,6.065049999999999,46.117
5,7,17,45,0.14680103882466228,303.3622052683702,2.14275,6.075799999999999,46.09
5,7,18,0,0.17528136153054039,298.1558895634908,2.1428791666666664,6.08655,46.063
5,7,18,15,0.20226779402564316,294.49732434120773,2.1430083333333334,6.0973,46.036
5,7,18,30,0.22694013704058608,291.7870353706286,2.1431375,6.1080499999999995,46.009
5,7,18,45,0.24870868501119936,289.68095252500575,2.1432666666666664,6.118799999999999,45.982
5,7,19,0,0.2671352588109627,287.98678772764777,2.1433958333333334,6.12955,45.955
5,7,19,15,0.28186204639858836,286.5822045913273,2.143525,6.1403,45.928
5,7,19,30,0.29265393522042377,285.38270240905314,2.1436541666666664,6.15105,45.900999999999996
5,7,19,45,0.29932219162634766,284.3372608690632,2.1437833333333334,6.1617999999999995,45.873999999999995
5,7,20,0,0.3017570797843855,283.4018244395074,2.1439125,6.172549999999999,45.847
5,7,20,15,0.2999508403055407,282.54494225345,2.1440416666666664,6.1833,45.82
5,7,20,30,0.2939238027108387,281.7451739456928,2.1441708333333334,6.19405,45.793
5,7,20,45,0.28380249065150925,280.9771372274763,2.1443,6.2048,45.766
5,7,21,0,0.2697479256639428,280.2178318534561,2.1393375,6.208970833333333,45.744499999999995
5,7,21,15,0.25200557652559996,279.4441955494924,2.134375,6.213141666666666,45.723
5,7,21,30,0.23087885351413195,278.62163798124567,2.1294125,6.217312499999999,45.701499999999996
5,7,21,45,0.2067084383860514,277.70968144035726,2.12445,6.2214833333333335,45.68
5,7,22,0,0.17990413669507435,276.6330038406844,2.1194875,6.225654166666667,45.6585
5,7,22,15,0.15091778556551907,275.26955759263484,2.114525,6.229825,45.637
5,7,22,30,0.12023627780333189,273.3568693616776,2.1095625,6.233995833333333,45.6155
5,7,22,45,0.08846090435893135,270.2592891610353,2.1046,6.238166666666666,45.594
5,7,23,0,0.05637698555261712,263.9215326811511,2.0996375,6.2423375,45.5725
5,7,23,15,0.026271086768537004,242.77197151000732,2.094675,6.246508333333333,45.551
5,7,23,30,0.0198893388527623,152.67447202253862,2.0897125,6.250679166666666,45.5295
5,7,23,45,0.04685113659240296,119.21824429664892,2.0847499999999997,6.254849999999999,45.507999999999996
5,8,0,0,0.0765437241058991,111.10335364167113,2.0797874999999997,6.2590208333333335,45.4865
5,8,0,15,0.10512648096459806,107.55567941233082,2.0748249999999997,6.263191666666667,45.464999999999996
5,8,0,30,0.13170326685393952,105.53760352862317,2.0698624999999997,6.2673625,45.4435
5,8,0,45,0.15575711123412633,104.21175862258644,2.0648999999999997,6.271533333333333,45.422
5,8,1,0,0.17685846318454765,103.26439360273754,2.0599374999999998,6.275704166666666,45.4005
5,8,1,15,0.19468099778869022,102.54899796250209,2.0549749999999998,6.279875,45.379
5,8,1,30,0.2089546651788373,101.98459123499977,2.0500125,6.284045833333333,45.3575
5,8,1,45,0.21946151211545042,101.53344354441475,2.04505,6.288216666666667,45.336
5,8,2,0,0.22605791580920143,101.1640546820815,2.0400875,6.2923875,45.3145
5,8,2,15,0.22865870549795386,100.86447033399743,2.035125,6.2965583333333335,45.293
5,8,2,30,0.22723820915506265,100.62778392754424,2.0301625,6.300729166666667,45.2715
5,8,2,45,0.22186161204678922,100.45221171824929,2.0252,6.3049,45.25
5,8,3,0,0.21262058084766866,100.33618613273676,2.0083541666666664,6.289066666666667,45.26691666666667
5,8,3,15,0.19970502297138146,100.29460402968073,1.9915083333333332,6.273233333333334,45.283833333333334
5,8,3,30,0.1833397283733125,100.34374445820956,1.9746625,6.2574,45.30075
5,8,3,45,0.16381188479472425,100.51671739280799,1.9578166666666665,6.2415666666666665,45.31766666666667
5,8,4,0,0.14148408991826608,100.8816202942956,1.9409708333333333,6.225733333333333,45.334583333333335
5,8,4,15,0.11673348277165381,101.57344503842631,1.9241249999999999,6.2099,45.3515
5,8,4,30,0.09001815872367086,102.88894356655834,1.9072791666666666,6.194066666666667,45.36841666666667
5,8,4,45,0.061868981727518355,105.7365283566346,1.8904333333333332,6.178233333333333,45.385333333333335
5,8,5,0,0.03315839109486466,114.17626652201805,1.8735875,6.1624,45.40225
5,8,5,15,0.010555477251171546,178.15372321036645,1.8567416666666665,6.146566666666667,45.41916666666667
5,8,5,30,0.030670104336307694,255.4021625398682,1.8398958333333333,6.130733333333334,45.436083333333336
5,8,5,45,0.05952755664396112,264.988790574508,1.8230499999999998,6.1149000000000004,45.453
5,8,6,0,0.08807110990557573,268.0481492819777,1.8062041666666666,6.099066666666666,45.46991666666666
5,8,6,15,0.11536593301317336,269.4191285680762,1.7893583333333334,6.083233333333333,45.48683333333333
5,8,6,30,0.14085020447269506,270.09783872716457,1.7725125,6.0674,45.50375
5,8,6,45,0.16406453608260377,270.42627043135116,1.7556666666666667,6.051566666666667,45.52066666666666
5,8,7,0,0.1845982006954564,270.5402801839766,1.7388208333333333,6.035733333333333,45.53758333333333
5,8,7,15,0.20208792764536923,270.5077150276058,1.721975,6.0199,45.5545
5,8,7,30,0.21622427708284747,270.3605890098715,1.7051291666666666,6.004066666666667,45.571416666666664
5,8,7,45,0.22676046657210777,270.11643889749865,1.6882833333333334,5.9882333333333335,45.58833333333333
5,8,8,0,0.23351169606681374,269.78183489614247,1.6714375000000001,5.9724,45.60525
5,8,8,15,0.236345082030492,269.35292545322733,1.6545916666666667,5.956566666666666,45.622166666666665
5,8,8,30,0.23518001488221743,268.81854720596573,1.6377458333333332,5.940733333333333,45.63908333333333
5,8,8,45,0.2300390540756069,268.1567802762646,1.6209,5.9249,45.656
5,8,9,0,0.22098830308412254,267.33914328762756,1.611075,5.905725,45.51708333333333
5,8,9,15,0.20816110347516895,266.3121114903774,1.60125,5.88655,45.378166666666665
5,8,9,30,0.19177027924055384,264.99838701444,1.591425,5.867375,45.23925
5,8,9,45,0.17211827619401723,263.26374644709404,1.5816,5.8482,45.10033333333333
5,8,10,0,0.14957596732095702,260.86789417997005,1.571775,5.829025,44.961416666666665
5,8,10,15,0.12466368236178489,257.3552795847785,1.56195,5.80985,44.8225
5,8,10,30,0.09815115078286145,251.72405894605652,1.552125,5.790675,44.68358333333333
5,8,10,45,0.07146636271701534,241.47363651998387,1.5423,5.7715,44.544666666666664
5,8,11,0,0.04840069524294047,219.6437218544391,1.532475,5.752325,44.40575
5,8,11,15,0.040182326960991194,177.07523163792365,1.52265,5.73315,44.26683333333333
5,8,11,30,0.05549119299492488,140.22715116476076,1.512825,5.713975,44.127916666666664
5,8,11,45,0.08218760551324027,122.99756934459808,1.5030000000000001,5.6948,43.989000000000004
5,8,12,0,0.11192132281205401,114.49240973790306,1.493175,5.675625,43.85008333333334
5,8,12,15,0.14192538109866043,109.56585380463187,1.48335,5.6564499999999995,43.71116666666667
5,8,12,30,0.17097255042842402,106.33596056844091,1.473525,5.637275,43.572250000000004
5,8,12,45,0.19832138487818202,104.02408841005668,1.4637,5.6181,43.43333333333334
5,8,13,0,0.2233651058245222,102.24895028357871,1.453875,5.5989249999999995,43.29441666666667
5,8,13,15,0.24564080442792885,100.81199425200647,1.44405,5.57975,43.1555
5,8,13,30,0.26474877242397177,99.58839315702198,1.434225,5.560575,43.01658333333334
5,8,13,45,0.28033430649850904,98.50678586029807,1.4243999999999999,5.541399999999999,42.87766666666667
5,8,14,0,0.2921244483092779,97.50770653445322,1.414575,5.522225,42.73875
5,8,14,15,0.2999220300344741,96.55704792300713,1.40475,5.50305,42.599833333333336
5,8,14,30,0.30357828117307734,95.61797282440939,1.394925,5.483874999999999,42.46091666666667
5,8,14,45,0.3030118553786304,94.6602524280889,1.3851,5.4647,42.322
5,8,15,0,0.29821588170317154,93.6526973011975,1.3810958333333334,5.461195833333333,42.140708333333336
5,8,15,15,0.28925823929492483,92.55782411038155,1.3770916666666666,5.457691666666666,41.95941666666667
5,8,15,30,0.2762746032482899,91.33133125029832,1.3730875,5.4541875,41.778125
5,8,15,45,0.2594803083087424,89.91146581674559,1.3690833333333332,5.450683333333333,41.596833333333336
5,8,16,0,0.23914700771701075,88.2074136207093,1.3650791666666666,5.4471791666666665,41.41554166666667
5,8,16,15,0.2156636234973344,86.08340156150594,1.361075,5.443675,41.23425
5,8,16,30,0.18948964325260628,83.31134251776503,1.3570708333333332,5.440170833333333,41.052958333333336
5,8,16,45,0.16124478193107522,79.4906086092481,1.3530666666666666,5.4366666666666665,40.87166666666667
5,8,17,0,0.13182708143625116,73.85801541106875,1.3490625,5.4331625,40.690375
5,8,17,15,0.10269160043547865,64.80228835830437,1.3450583333333332,5.429658333333333,40.509083333333336
5,8,17,30,0.07684287995644098,48.90444403215119,1.3410541666666667,5.426154166666667,40.32779166666667
5,8,17,45,0.06109136272829408,21.217919960052008,1.33705,5.42265,40.1465
5,8,18,0,0.06446740339117125,347.503033219719,1.3330458333333333,5.419145833333333,39.96520833333334
5,8,18,15,0.08456732761533853,323.98117888614723,1.3290416666666667,5.415641666666667,39.78391666666666
5,8,18,30,0.11200123660031616,310.8583147023832,1.3250374999999999,5.4121375,39.602624999999996
5,8,18,45,0.14148425000684706,303.1993720359303,1.3210333333333333,5.408633333333333,39.42133333333333
5,8,19,0,0.1706691682759367,298.31454240681126,1.3170291666666667,5.405129166666667,39.24004166666666
5,8,19,15,0.19835578665620016,294.946371937423,1.3130249999999999,5.401625,39.058749999999996
5,8,19,30,0.22375067597663253,292.4791843371093,1.3090208333333333,5.3981208333333335,38.87745833333333
5,8,19,45,0.24627801871056212,290.5875211659792,1.3050166666666665,5.394616666666667,38.69616666666666
5,8,20,0,0.2655025702323802,289.0779709890835,1.3010125,5.3911125,38.514874999999996
5,8,20,15,0.28107862423172636,287.8356224078657,1.2970083333333333,5.3876083333333336,38.33358333333333
5,8,20,30,0.29273980562950436,286.7835886966939,1.2930041666666665,5.384104166666667,38.15229166666666
5,8,20,45,0.3002965482652107,285.8706142639218,1.289,5.3806,37.971
5,8,21,0,0.30361299873358516,285.05667864847726,1.2798083333333332,5.3708583333333335,37.6455
5,8,21,15,0.30266618872943174,284.3141942923386,1.2706166666666665,5.361116666666667,37.31999999999999
5,8,21,30,0.29746564927735775,283.62065014330085,1.261425,5.351375,36.994499999999995
5,8,21,45,0.2880990763608936,282.95156860020023,1.2522333333333333,5.341633333333333,36.669
5,8,22,0,0.2747263644064763,282.29056283355834,1.2430416666666666,5.3318916666666665,36.3435
5,8,22,15,0.25757071960919786,281.61113245730326,1.23385,5.322150000000001,36.018
5,8,22,30,0.2369109440274974,280.88324578470804,1.2246583333333332,5.312408333333334,35.692499999999995
5,8,22,45,0.21308930921095035,280.06501872776255,1.2154666666666667,5.302666666666667,35.367
5,8,23,0,0.18648329817975656,279.0927718408879,1.206275,5.292925,35.0415
5,8,23,15,0.15754531094259833,277.8474181368717,1.1970833333333333,5.283183333333334,34.715999999999994
5,8,23,30,0.12675666925254858,276.0957959288912,1.1878916666666666,5.273441666666667,34.390499999999996
5,8,23,45,0.09469523747264168,273.28139136113776,1.1787,5.2637,34.065
5,9,0,0,0.06213072106454262,267.6849111226054,1.1695083333333334,5.253958333333333,33.7395
5,9,0,15,0.030902402819198378,250.66820952361462,1.1603166666666667,5.2442166666666665,33.414
5,9,0,30,0.018043436479784,168.16655343756818,1.151125,5.234475,33.088499999999996
5,9,0,45,0.0436201524527368,124.47305415815401,1.1419333333333332,5.224733333333333,32.763
5,9,1,0,0.07404305841873363,114.9553847755063,1.1327416666666665,5.214991666666666,32.4375
5,9,1,15,0.10364516824242219,111.06304931404647,1.12355,5.2052499999999995,32.111999999999995
5,9,1,30,0.1313724369873681,108.93947749276913,1.1143583333333333,5.195508333333334,31.786499999999997
5,9,1,45,0.1566506686867311,107.59727513283106,1.1051666666666666,5.185766666666667,31.461
5,9,2,0,0.17905128706602472,106.66558618944829,1.095975,5.176025,31.1355
5,9,2,15,0.1981934845044105,105.98485764821395,1.0867833333333334,5.166283333333333,30.81
5,9,2,30,0.21378438203011932,105.46877532092306,1.0775916666666667,5.156541666666667,30.484499999999997
5,9,2,45,0.22557786881695643,105.06975176609606,1.0684,5.1468,30.159
5,9,3,0,0.23341821736959606,104.76530692207821,1.06099,5.139520833333333,29.680374999999998
5,9,3,15,0.23718218525007312,104.53576954844308,1.05358,5.132241666666666,29.20175
5,9,3,30,0.23683285350643396,104.37279826258708,1.04617,5.1249625,28.723125
5,9,3,45,0.23240694697017988,104.27576955021696,1.03876,5.117683333333333,28.2445
5,9,4,0,0.22397353861561414,104.2519141433693,1.03135,5.110404166666666,27.765874999999998
5,9,4,15,0.2117068775453457,104.30774681131336,1.02394,5.103125,27.28725
5,9,4,30,0.1958287792945664,104.46602878724673,1.01653,5.095845833333334,26.808625
5,9,4,45,0.17660207529924446,104.76544563649725,1.00912,5.088566666666667,26.33
5,9,5,0,0.15439555045402054,105.27635379945514,1.00171,5.0812875,25.851374999999997
5,9,5,15,0.12956875009044425,106.12676466611742,0.9943,5.0740083333333335,25.37275
5,9,5,30,0.10261063541368408,107.61359335272103,0.98689,5.066729166666667,24.894125
5,9,5,45,0.07405546637487337,110.51232122562516,0.97948,5.05945,24.4155
5,9,6,0,0.04475642970568586,117.66406043750985,0.97207,5.052170833333333,23.936875
5,9,6,15,0.018114888903882354,149.6976785117489,0.9646600000000001,5.0448916666666666,23.45825
5,9,6,30,0.024105476556168726,243.86041319237526,0.95725,5.0376125,22.979625
5,9,6,45,0.052482584730556094,263.64436087448735,0.94984,5.030333333333333,22.501
5,9,7,0,0.08194015499131059,269.0981565606901,0.94243,5.023054166666666,22.022375
5,9,7,15,0.11045651633108841,271.473528398578,0.93502,5.015775,21.54375
5,9,7,30,0.13732534289052403,272.72572126139977,0.92761,5.008495833333334,21.065125000000002
5,9,7,45,0.162000062345667,273.4293844653246,0.9202,5.001216666666667,20.5865
5,9,8,0,0.18402085805690616,273.8296024886778,0.91279,4.9939375,20.107875
5,9,8,15,0.20300147191584597,274.0283060882966,0.9053800000000001,4.986658333333334,19.62925
5,9,8,30,0.21859592402421413,274.08731163597287,0.89797,4.979379166666667,19.150624999999998
5,9,8,45,0.23052204970457815,274.0374741134265,0.89056,4.9721,18.672
5,9,9,0,0.2385493500305545,273.88936724501724,0.89517,4.9952625,17.980979166666668
5,9,9,15,0.2425326041999302,273.65257518306794,0.89978,5.018425000000001,17.289958333333335
5,9,9,30,0.24236758054657392,273.323490618404,0.90439,5.0415875,16.5989375
5,9,9,45,0.2380326719171131,272.889894919471,0.909,5.06475,15.907916666666667
5,9,10,0,0.22958006816794874,272.3318112056772,0.91361,5.0879125,15.216895833333334
5,9,10,15,0.21711627138471218,271.61545467517044,0.91822,5.111075,14.525875
5,9,10,30,0.20084445971945553,270.68773661571527,0.92283,5.1342375,13.834854166666666
5,9,10,45,0.181008363342692,269.44942950663915,0.92744,5.1574,13.143833333333333
5,9,11,0,0.15796290229037957,267.7399045880539,0.93205,5.1805625,12.4528125
5,9,11,15,0.1321378163131206,265.22937811681413,0.93666,5.203725,11.761791666666667
5,9,11,30,0.10414247212352894,261.21265858312114,0.94127,5.2268875,11.070770833333334
5,9,11,45,0.0749680365222406,253.79659958939993,0.94588,5.25005,10.37975
5,9,12,0,0.047119942699455825,236.67107597386922,0.9504900000000001,5.2732125,9.688729166666667
5,9,12,15,0.031236998895540526,190.23469834811345,0.9551000000000001,5.296374999999999,8.997708333333332
5,9,12,30,0.045700771328282846,140.70938198639118,0.9597100000000001,5.3195375,8.306687499999999
5,9,12,45,0.07492703450691213,121.95889567344838,0.9643200000000001,5.3427,7.615666666666666
5,9,13,0,0.10705405924111425,113.99808795527628,0.9689300000000001,5.3658624999999995,6.924645833333331
5,9,13,15,0.1392177301926734,109.68678860209958,0.9735400000000001,5.389025,6.233625
5,9,13,30,0.1702917135388566,106.95455272473738,0.9781500000000001,5.4121875,5.542604166666667
5,9,13,45,0.19954973314940813,105.03326604604594,0.9827600000000001,5.43535,4.851583333333332
5,9,14,0,0.22641705346550203,103.56586618163762,0.9873700000000001,5.458512499999999,4.160562499999999
5,9,14,15,0.2504015151711347,102.37866415502104,0.9919800000000001,5.481674999999999,3.4695416666666663
5,9,14,30,0.27108360518482116,101.36275244959567,0.9965900000000001,5.5048375,2.7785208333333316
5,9,14,45,0.28808347470828655,100.45546167092188,1.0012,5.528,2.0875
5,9,15,0,0.30111416389801393,99.60817505852475,1.0095500000000002,5.5521875,16.577604166666667
5,9,15,15,0.3099412958932707,98.79104668780788,1.0179,5.576375,31.067708333333336
5,9,15,30,0.3143978524099679,97.97111389951368,1.02625,5.6005625,45.557812500000004
5,9,15,45,0.31437719796448343,97.1241110642355,1.0346000000000002,5.62475,60.04791666666667
5,9,16,0,0.3098737604251125,96.21908716653907,1.04295,5.6489375,74.53802083333335
5,9,16,15,0.30093090652174626,95.22575097454616,1.0513000000000001,5.673125,89.02812500000002
5,9,16,30,0.28768490575628053,94.09603899869022,1.05965,5.6973125,103.51822916666669
5,9,16,45,0.27032759774022336,92.77740840426357,1.068,5.7215,118.00833333333335
5,9,17,0,0.24916281624672654,91.17952990595433,1.0763500000000001,5.7456875,132.49843750000002
5,9,17,15,0.22455366507808328,89.16796002663756,1.0847,5.769875,146.9885416666667
5,9,17,30,0.19700277180791137,86.52215550273652,1.09305,5.7940625,161.47864583333336
5,9,17,45,0.16713436062043016,82.83694653358614,1.1014,5.81825,175.96875000000003
5,9,18,0,0.13585634545357092,77.3333221635445,1.10975,5.8424375,190.4588541666667
5,9,18,15,0.10470081279531693,68.31325996102078,1.1181,5.866625,204.94895833333337
5,9,18,30,0.07691835281647677,51.948500211725076,1.12645,5.8908125,219.43906250000003
5,9,18,45,0.060362996943491794,22.346007672903703,1.1348,5.915,233.9291666666667
5,9,19,0,0.06556823926261861,346.73949684957745,1.14315,5.9391875,248.41927083333337
5,9,19,15,0.08869545478771729,323.4583490974478,1.1515,5.963375,262.909375
5,9,19,30,0.11898686482129024,310.9858197428101,1.15985,5.9875625,277.39947916666665
5,9,19,45,0.15104245661402624,303.8164495257116,1.1682000000000001,6.01175,291.88958333333335
5,9,20,0,0.18259212606243458,299.2507206162323,1.17655,6.0359375,306.37968750000005
5,9,20,15,0.2124202386779565,296.0935467504813,1.1849,6.060125,320.8697916666667
5,9,20,30,0.23973676584954592,293.77021236561956,1.19325,6.0843125,335.3598958333334
5,9,20,45,0.26393922671706077,291.9712766096908,1.2016,6.1085,349.85
5,9,21,0,0.2845785796577107,290.5213321672888,1.2046375,6.131391666666667,349.65958333333333
5,9,21,15,0.3012578969919295,289.31022699728874,1.207675,6.154283333333334,349.4691666666667
5,9,21,30,0.313699284347287,288.2676192990568,1.2107125,6.177175,349.27875
5,9,21,45,0.32168421736230707,287.342931760463,1.21375,6.200066666666666,349.08833333333337
5,9,22,0,0.32509399640719294,286.49802431892766,1.2167875,6.222958333333334,348.8979166666667
5,9,22,15,0.3238619486756664,285.7062037400058,1.219825,6.24585,348.7075
5,9,22,30,0.3179962946325004,284.93797614523277,1.2228625,6.268741666666667,348.51708333333335
5,9,22,45,0.3076112133846879,284.1714934936678,1.2259,6.291633333333333,348.32666666666665
5,9,23,0,0.2928688773154293,283.37971729857435,1.2289375,6.314525,348.13625
5,9,23,15,0.27400486127074464,282.5289888700752,1.231975,6.337416666666667,347.9458333333333
5,9,23,30,0.2513334080459659,281.57747097551,1.2350125,6.360308333333333,347.7554166666667
5,9,23,45,0.22522114643167945,280.4579397832514,1.2380499999999999,6.3832,347.565
5,10,0,0,0.19610967747666097,279.06577121730083,1.2410875,6.406091666666667,347.3745833333333
5,10,0,15,0.16449623734298605,277.1977903808676,1.244125,6.428983333333333,347.18416666666667
5,10,0,30,0.1309961541420205,274.45727529113276,1.2471625,6.451875,346.99375
5,10,0,45,0.0963804067225284,269.8337575056048,1.2502,6.474766666666667,346.80333333333334
5,10,1,0,0.06198310172942301,260.1534326114896,1.2532375,6.497658333333333,346.61291666666665
5,10,1,15,0.032618782932537504,230.72325432512676,1.256275,6.52055,346.4225
5,10,1,30,0.032087022298742524,160.8418807819924,1.2593125,6.543441666666666,346.2320833333333
5,10,1,45,0.060337374818598126,130.79256453527572,1.26235,6.566333333333333,346.04166666666663
5,10,2,0,0.09295054222542223,121.00470191442326,1.2653874999999999,6.589225,345.85125
5,10,2,15,0.12497435136859084,116.40075501155886,1.268425,6.612116666666666,345.6608333333333
5,10,2,30,0.15510161862469393,113.7187973444114,1.2714625,6.635008333333333,345.47041666666667
5,10,2,45,0.18259483043065597,111.94856761676829,1.2745,6.6579,345.28
5,10,3,0,0.20693038660380453,110.67763628703867,1.2734958333333333,6.669083333333333,345.16166666666663
5,10,3,15,0.2276870916411381,109.71518293610129,1.2724916666666666,6.680266666666666,345.0433333333333
5,10,3,30,0.2445205768437495,108.95561103504393,1.2714874999999999,6.69145,344.92499999999995
5,10,3,45,0.2571441622903386,108.3346414727207,1.2704833333333334,6.702633333333333,344.8066666666666
5,10,4,0,0.26536538150256145,107.8154066429778,1.2694791666666667,6.713816666666666,344.68833333333333
5,10,4,15,0.2690673272621557,107.3747336045345,1.268475,6.725,344.57
5,10,4,30,0.26818249942902683,106.99551081070508,1.2674708333333333,6.736183333333333,344.45166666666665
5,10,4,45,0.2627519000882772,106.66912724683323,1.2664666666666666,6.747366666666666,344.3333333333333
5,10,5,0,0.25286222276172454,106.38711773868732,1.2654625,6.75855,344.215
5,10,5,15,0.23869845097947326,106.14858057154723,1.2644583333333332,6.769733333333333,344.09666666666664
5,10,5,30,0.22048706197870208,105.95799815355143,1.2634541666666665,6.780916666666666,343.9783333333333
5,10,5,45,0.19854831981157633,105.8175120047977,1.2624499999999999,6.7921,343.86
5,10,6,0,0.1732498271283409,105.74390760709144,1.2614458333333334,6.803283333333334,343.7416666666667
5,10,6,15,0.1450135421262442,105.77744770787726,1.2604416666666667,6.814466666666667,343.62333333333333
5,10,6,30,0.1143060120903533,105.99609841286404,1.2594375,6.82565,343.505
5,10,6,45,0.08166528883191437,106.62843444877478,1.2584333333333333,6.836833333333334,343.38666666666666
5,10,7,0,0.04766198485166139,108.57154765170692,1.2574291666666666,6.848016666666667,343.2683333333333
5,10,7,15,0.013256394683321706,122.1791925680238,1.256425,6.8592,343.15
5,10,7,30,0.02307493228592448,272.0615663012494,1.2554208333333332,6.870383333333334,343.03166666666664
5,10,7,45,0.05769040908157959,278.3423792805304,1.2544166666666667,6.881566666666667,342.9133333333333
5,10,8,0,0.09157924328143359,279.7001053382428,1.2534125,6.89275,342.795
5,10,8,15,0.12401363554061304,280.1575077474859,1.2524083333333333,6.903933333333334,342.6766666666667
5,10,8,30,0.1544264342656399,280.2957409629432,1.2514041666666667,6.915116666666667,342.55833333333334
5,10,8,45,0.18229233938923492,280.27326579700684,1.2504,6.9263,342.44
5,10,9,0,0.20712499800844902,280.1555912249574,1.2541,6.9441250000000005,342.32375
5,10,9,15,0.22851038751006483,279.96953111956844,1.2578,6.96195,342.2075
5,10,9,30,0.24605693507804247,279.726651513049,1.2614999999999998,6.979775,342.09125
5,10,9,45,0.25946930936047136,279.4341947042954,1.2651999999999999,6.9976,341.975
5,10,10,0,0.268482342994842,279.09097186346173,1.2689,7.0154250000000005,341.85875
5,10,10,15,0.2729336505453294,278.6908103611237,1.2726,7.033250000000001,341.7425
5,10,10,30,0.2727258088263742,278.2259617471489,1.2763,7.051075,341.62624999999997
5,10,10,45,0.26783071761842403,277.6773935591381,1.28,7.0689,341.51
5,10,11,0,0.25830023151363996,277.0272633234827,1.2837,7.086725,341.39375
5,10,11,15,0.24427603341302234,276.2375562572201,1.2873999999999999,7.10455,341.2775
5,10,11,30,0.2259701095277869,275.2561485307705,1.2911,7.122375,341.16125
5,10,11,45,0.20367421240795314,273.9924194716436,1.2948,7.1402,341.04499999999996
5,10,12,0,0.17778183146767276,272.2890118152709,1.2985,7.158025,340.92875
5,10,12,15,0.14877056496498225,269.84230795684425,1.3022,7.1758500000000005,340.8125
5,10,12,30,0.11729837381651972,265.9817699186441,1.3058999999999998,7.193675,340.69624999999996
5,10,12,45,0.0844132181592433,258.9565338507192,1.3095999999999999,7.2115,340.58
5,10,13,0,0.052667701677593645,242.74435970364817,1.3133,7.229325,340.46375
5,10,13,15,0.03329515430209027,196.52490962014724,1.317,7.2471499999999995,340.34749999999997
5,10,13,30,0.04871608563913977,144.03541275381968,1.3207,7.264975,340.23125
5,10,13,45,0.08139596304485869,124.82218736618725,1.3244,7.2828,340.115
5,10,14,0,0.1171938778264462,116.85994531113712,1.3281,7.300625,339.99875
5,10,14,15,0.15292466805587646,112.57204785078912,1.3317999999999999,7.31845,339.8825
5,10,14,30,0.1873363928872337,109.845928076414,1.3355,7.336275,339.76624999999996
5,10,14,45,0.21961662824112385,107.913285118723,1.3392,7.3541,339.65
5,10,15,0,0.24915066124736654,106.42718617616987,1.3441333333333332,7.375141666666667,339.62
5,10,15,15,0.2753840322168299,105.20779316904984,1.3490666666666666,7.396183333333333,339.59
5,10,15,30,0.2978440961308449,104.15543981395048,1.3539999999999999,7.417225,339.56
5,10,15,45,0.3161373317088635,103.20343809791851,1.3589333333333333,7.438266666666666,339.53
5,10,16,0,0.32993093959190917,102.30592565284354,1.3638666666666666,7.459308333333333,339.5
5,10,16,15,0.3389757492800923,101.43234579852432,1.3688,7.48035,339.46999999999997
5,10,16,30,0.3431000472165517,100.54986829171133,1.3737333333333333,7.501391666666667,339.44
5,10,16,45,0.3422144352595313,99.63191720581248,1.3786666666666667,7.522433333333333,339.40999999999997
5,10,17,0,0.3363023401643229,98.64645264865507,1.3836,7.543475,339.38
5,10,17,15,0.3254479382328301,97.55846664332152,1.3885333333333334,7.564516666666666,339.34999999999997
5,10,17,30,0.3098024150971067,96.3191345040404,1.3934666666666666,7.585558333333333,339.32
